service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1059_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1059_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1059_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1059_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1059_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1059_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1059_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1061_20250627_20250810_FP,0,0,0,0,1,0,0,20250808,20250808
1061_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1061_20250627_20250810_KL,0,0,0,1,0,0,0,20250807,20250807
1061_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1061_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1061_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1061_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1061_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1061_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1061_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1061_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1061_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1061_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1061_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1061_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1061_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1061N_20250627_20250810_FP,0,0,0,0,1,0,0,20250808,20250808
1061N_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1061N_20250627_20250810_KL,0,0,0,1,0,0,0,20250807,20250807
1061N_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1061N_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1061N_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1061N_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1061N_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1061N_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1061N_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1061N_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1061N_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1061N_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1061N_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1061N_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1061N_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1063_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1063_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1063_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1063_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1063_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1063_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1063_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1063_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1063_20250811_20250825_KH,0,0,0,0,0,1,0,20250816,20250816
1063_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1063_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1063_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1063_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1063_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1063_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1063_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1063_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1064_20250627_20250810_FP,0,0,0,0,1,0,0,20250808,20250808
1064_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1064_20250627_20250810_KL,0,0,0,1,0,0,0,20250807,20250807
1064_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1064_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1064_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1064_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1064_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1064_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1064_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1064_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1064_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1064_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1064_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1064_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1064_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1065_20250627_20250810_FP,0,0,0,0,1,0,0,20250808,20250808
1065_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1065_20250627_20250810_KL,0,0,0,1,0,0,0,20250807,20250807
1065_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1065_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1065_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1065_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1065_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1065_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1065_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1065_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1065_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1065_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1065_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1065_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1065_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1066_20250627_20250810_FP,0,0,0,0,1,0,0,20250808,20250808
1066_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1066_20250627_20250810_KL,0,0,0,1,0,0,0,20250807,20250807
1066_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1066_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1066_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1066_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1066_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1066_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1066_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1066_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1066_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1066_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1066_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1066_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1066_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1066K_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1066K_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1066K_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1066K_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1066K_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1066K3_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1066K3_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1066K3_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1066K3_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1066K3_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1067_20250627_20250810_FP,0,0,0,0,1,0,0,20250808,20250808
1067_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1067_20250627_20250810_KL,0,0,0,1,0,0,0,20250807,20250807
1067_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1067_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1067_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1067_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1067_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1067_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1067_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1067_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1067_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1067_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1067_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1067_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1067_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1067N_20250627_20250810_FP,0,0,0,0,1,0,0,20250808,20250808
1067N_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1067N_20250627_20250810_KL,0,0,0,1,0,0,0,20250807,20250807
1067N_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1067N_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1067N_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1067N_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1067N_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1067N_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1067N_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1067N_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1067N_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1067N_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1067N_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1067N_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1067N_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1069_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1069_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1069_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1069_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1069_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1069_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1069_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1069_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1069_20250811_20250825_KH,0,0,0,0,0,1,0,20250816,20250816
1069_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1069_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1069_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1069_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1069_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1069_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1069_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1069_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1069N_20250627_20250810_FP,0,0,0,0,1,0,0,20250808,20250808
1069N_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1069N_20250627_20250810_KL,0,0,0,1,0,0,0,20250807,20250807
1069N_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1069N_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1069N_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1069N_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1069N_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1069N_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1069N_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1069N_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1069N_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1069N_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1069N_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1069N_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1069N_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1070_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1070_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1070_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1070_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1070_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1070_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1070_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1070_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1070_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1070_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1070_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1071_20250627_20250720_J6,0,0,0,0,1,0,0,20250711,20250711
1071_20250627_20250720_Ke,0,0,1,0,0,0,0,20250627,20250720
1071_20250627_20250720_La,0,0,0,0,0,1,0,20250627,20250720
1071_20250627_20250720_Ma,1,0,0,0,0,0,0,20250627,20250720
1071_20250627_20250720_Pe,0,0,0,0,1,0,0,20250627,20250720
1071_20250627_20250720_Su,0,0,0,0,0,0,1,20250627,20250720
1071_20250627_20250720_Ti,0,1,0,0,0,0,0,20250627,20250720
1071_20250627_20250720_To,0,0,0,1,0,0,0,20250627,20250720
1071_20250627_20250720_TU,0,0,0,0,1,0,0,20250627,20250627
1071_20250721_20250810_JQ,0,0,0,0,1,0,0,20250725,20250725
1071_20250721_20250810_Ke,0,0,1,0,0,0,0,20250721,20250810
1071_20250721_20250810_La,0,0,0,0,0,1,0,20250721,20250810
1071_20250721_20250810_Ma,1,0,0,0,0,0,0,20250721,20250810
1071_20250721_20250810_Pe,0,0,0,0,1,0,0,20250721,20250810
1071_20250721_20250810_Su,0,0,0,0,0,0,1,20250721,20250810
1071_20250721_20250810_Ti,0,1,0,0,0,0,0,20250721,20250810
1071_20250721_20250810_To,0,0,0,1,0,0,0,20250721,20250810
1071_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1071_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1071_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1071_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1071_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1071_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1071_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1073_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1073_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1073_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1073_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1073_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1073_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1073_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1073_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1073_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1073_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1073_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1073_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1073_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1073_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1073N_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1073N_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1073N_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1073N_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1073N_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1073N_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1073N_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1073N_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1073N_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1073N_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1073N_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1073N_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1073N_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1073N_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1074_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1074_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1074_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1074_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1074_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1074_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1074_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1074_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1074_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1074_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1074_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1074_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1074_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1074_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1074B_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1074B_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1074B_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1074B_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1074B_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1074N_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1074N_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1074N_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1074N_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1074N_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1074N_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1074N_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1074N_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1074N_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1074N_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1074N_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1074N_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1074N_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1074N_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1075_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1075_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1075_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1075_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1075_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1075_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1075_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1075_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1075_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1075_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1075_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1075_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1075_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1075_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1077_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1077_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1077_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1077_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1077_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1077_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1077_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1077_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1077_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1077_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1077_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1077_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1077_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1077_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1077N_20250627_20250720_J6,0,0,0,0,1,0,0,20250711,20250711
1077N_20250627_20250720_Ke,0,0,1,0,0,0,0,20250627,20250720
1077N_20250627_20250720_La,0,0,0,0,0,1,0,20250627,20250720
1077N_20250627_20250720_Ma,1,0,0,0,0,0,0,20250627,20250720
1077N_20250627_20250720_Pe,0,0,0,0,1,0,0,20250627,20250720
1077N_20250627_20250720_Su,0,0,0,0,0,0,1,20250627,20250720
1077N_20250627_20250720_Ti,0,1,0,0,0,0,0,20250627,20250720
1077N_20250627_20250720_To,0,0,0,1,0,0,0,20250627,20250720
1077N_20250627_20250720_TU,0,0,0,0,1,0,0,20250627,20250627
1077N_20250721_20250810_JQ,0,0,0,0,1,0,0,20250725,20250725
1077N_20250721_20250810_Ke,0,0,1,0,0,0,0,20250721,20250810
1077N_20250721_20250810_La,0,0,0,0,0,1,0,20250721,20250810
1077N_20250721_20250810_Ma,1,0,0,0,0,0,0,20250721,20250810
1077N_20250721_20250810_Pe,0,0,0,0,1,0,0,20250721,20250810
1077N_20250721_20250810_Su,0,0,0,0,0,0,1,20250721,20250810
1077N_20250721_20250810_Ti,0,1,0,0,0,0,0,20250721,20250810
1077N_20250721_20250810_To,0,0,0,1,0,0,0,20250721,20250810
1077N_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1077N_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1077N_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1077N_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1077N_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1077N_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1077N_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1078_20250627_20250720_J6,0,0,0,0,1,0,0,20250711,20250711
1078_20250627_20250720_Ke,0,0,1,0,0,0,0,20250627,20250720
1078_20250627_20250720_La,0,0,0,0,0,1,0,20250627,20250720
1078_20250627_20250720_Ma,1,0,0,0,0,0,0,20250627,20250720
1078_20250627_20250720_Pe,0,0,0,0,1,0,0,20250627,20250720
1078_20250627_20250720_Su,0,0,0,0,0,0,1,20250627,20250720
1078_20250627_20250720_Ti,0,1,0,0,0,0,0,20250627,20250720
1078_20250627_20250720_To,0,0,0,1,0,0,0,20250627,20250720
1078_20250627_20250720_TU,0,0,0,0,1,0,0,20250627,20250627
1078_20250721_20250810_JQ,0,0,0,0,1,0,0,20250725,20250725
1078_20250721_20250810_Ke,0,0,1,0,0,0,0,20250721,20250810
1078_20250721_20250810_La,0,0,0,0,0,1,0,20250721,20250810
1078_20250721_20250810_Ma,1,0,0,0,0,0,0,20250721,20250810
1078_20250721_20250810_Pe,0,0,0,0,1,0,0,20250721,20250810
1078_20250721_20250810_Su,0,0,0,0,0,0,1,20250721,20250810
1078_20250721_20250810_Ti,0,1,0,0,0,0,0,20250721,20250810
1078_20250721_20250810_To,0,0,0,1,0,0,0,20250721,20250810
1078_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1078_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1078_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1078_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1078_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1078_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1078_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1078N_20250627_20250720_J6,0,0,0,0,1,0,0,20250711,20250711
1078N_20250627_20250720_Ke,0,0,1,0,0,0,0,20250627,20250720
1078N_20250627_20250720_La,0,0,0,0,0,1,0,20250627,20250720
1078N_20250627_20250720_Ma,1,0,0,0,0,0,0,20250627,20250720
1078N_20250627_20250720_Pe,0,0,0,0,1,0,0,20250627,20250720
1078N_20250627_20250720_Su,0,0,0,0,0,0,1,20250627,20250720
1078N_20250627_20250720_Ti,0,1,0,0,0,0,0,20250627,20250720
1078N_20250627_20250720_To,0,0,0,1,0,0,0,20250627,20250720
1078N_20250627_20250720_TU,0,0,0,0,1,0,0,20250627,20250627
1078N_20250721_20250810_JQ,0,0,0,0,1,0,0,20250725,20250725
1078N_20250721_20250810_Ke,0,0,1,0,0,0,0,20250721,20250810
1078N_20250721_20250810_La,0,0,0,0,0,1,0,20250721,20250810
1078N_20250721_20250810_Ma,1,0,0,0,0,0,0,20250721,20250810
1078N_20250721_20250810_Pe,0,0,0,0,1,0,0,20250721,20250810
1078N_20250721_20250810_Su,0,0,0,0,0,0,1,20250721,20250810
1078N_20250721_20250810_Ti,0,1,0,0,0,0,0,20250721,20250810
1078N_20250721_20250810_To,0,0,0,1,0,0,0,20250721,20250810
1078N_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1078N_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1078N_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1078N_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1078N_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1078N_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1078N_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1079_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1079_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1079_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
